osm_type,osm_id,poi_name,poi_category,latitude,longitude,raw_tags
way,376943464,,food,7.0563553,80.0155069,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""lean_to""}"
way,376943478,,food,7.0564595,80.0154383,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,376943529,,food,7.0561669,80.0154568,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,376955550,,school,7.0598175,80.0153997,"{""amenity"": ""school"", ""building"": ""government"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,376957538,,school,7.060036,80.0153391,"{""amenity"": ""school"", ""building"": ""government"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,376958477,,school,7.0508708,80.0243826,"{""amenity"": ""school"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,376963269,,school,7.0760026,79.996899,"{""amenity"": ""school"", ""building"": ""school"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,376964522,,school,7.0497904,80.024152,"{""amenity"": ""school"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,376964523,,school,7.0500347,80.0239975,"{""amenity"": ""school"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377248545,,religious,7.0743863,79.9939653,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,377248580,Devalaya,religious,7.0754001,79.9918632,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Devalaya"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377249439,Piyumi Super Mart,commercial,7.0732695,79.9985178,"{""building"": ""retail"", ""building:foundation_height"": ""1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Piyumi Super Mart"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled"", ""shop"": ""supermarket""}"
way,377262178,,religious,7.0632934,80.0018155,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,377266787,Sandalla Holiday Resort,food,7.0780745,79.9880097,"{""amenity"": ""restaurant"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Sandalla Holiday Resort"", ""roof:material"": ""asbestos"", ""roof:shape"": ""hipped""}"
way,377411963,,school,7.0756162,80.0126858,"{""amenity"": ""school"", ""building"": ""school"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""4"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,377411975,,school,7.0752998,80.0124223,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,377412645,,school,7.0753102,80.0125469,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,377415861,,school,7.0755564,80.0131702,"{""amenity"": ""school"", ""building"": ""school"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""roof_without_wall"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,377422185,,religious,7.0787385,80.0184031,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""zink"", ""roof:shape"": ""gabled""}"
way,377430307,Minco International College,school,7.0779505,80.0139907,"{""amenity"": ""school"", ""name"": ""Minco International College""}"
way,377436921,,school,7.0761701,80.0135681,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""4"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,377441377,,school,7.0744655,80.0157385,"{""amenity"": ""school"", ""building"": ""government"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377445144,,hospital,7.0747625,80.0182126,"{""amenity"": ""clinic"", ""building"": ""clinic"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,377927612,,school,7.0473626,80.0051154,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377929436,,school,7.0474759,80.0055589,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377929450,,school,7.0472907,80.0055143,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377929484,,school,7.0471575,80.0052424,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377932519,,school,7.0592568,79.9864971,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,377933349,,religious,7.0593352,79.9903618,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377933359,,religious,7.0592288,79.9903774,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377933382,,religious,7.0593833,79.9903849,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,377933385,Shayilabimbarama temple,religious,7.0592767,79.9907065,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""name"": ""Shayilabimbarama temple"", ""religion"": ""buddhist""}"
way,377937202,Galekanda Raja Maha Viharaya,religious,7.0542563,79.9979593,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""name"": ""Galekanda Raja Maha Viharaya"", ""religion"": ""buddhist""}"
way,377946621,,religious,7.0530888,79.9957482,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""cement_block"", ""religion"": ""buddhist"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,377958819,Meditation Centre,religious,7.0500428,79.9856785,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Meditation Centre"", ""religion"": ""buddhist"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,377958844,Pagoda,religious,7.0499781,79.9851595,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""more_than_3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Pagoda"", ""religion"": ""buddhist"", ""roof:material"": ""without roof"", ""roof:shape"": ""lean_to""}"
way,378084624,Green Paradise Montessori,school,7.0787024,80.0280049,"{""amenity"": ""school"", ""building"": ""school"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Green Paradise Montessori"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,378089488,Leza,school,7.0781932,80.0244241,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Leza"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,378091342,,religious,7.0540344,79.9866704,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""hindu"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378120560,Tecnical Colleage,school,7.0831,80.0262662,"{""amenity"": ""school"", ""building"": ""government"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Tecnical Colleage"", ""roof:material"": ""other"", ""roof:shape"": ""gabled""}"
way,378120578,Tecnical Colleage,school,7.0822085,80.0262205,"{""amenity"": ""school"", ""building"": ""government"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Tecnical Colleage"", ""roof:material"": ""other"", ""roof:shape"": ""gabled""}"
way,378120669,Tecnical Colleage,school,7.0825925,80.0262854,"{""amenity"": ""school"", ""building"": ""government"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Tecnical Colleage"", ""roof:material"": ""other"", ""roof:shape"": ""gabled""}"
way,378120869,Palpatha,food,7.0816382,80.0287345,"{""addr:city"": ""yakkala"", ""addr:street"": ""Kandy Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Palpatha"", ""name:en"": ""Palpatha restaurant"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,378120901,Little Hut restaurant,food,7.0810866,80.0287151,"{""addr:city"": ""yakkala"", ""addr:street"": ""Kandy Road"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""3"", ""building:material"": ""brick"", ""name"": ""Little Hut restaurant"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,378120927,Tecnical Colleage,school,7.0824898,80.0257318,"{""amenity"": ""school"", ""building"": ""government"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Tecnical Colleage"", ""roof:material"": ""other"", ""roof:shape"": ""hipped""}"
way,378120932,Tecnical Colleage - canteen,school,7.0830587,80.0259499,"{""amenity"": ""school"", ""building"": ""government"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Tecnical Colleage - canteen"", ""roof:material"": ""other"", ""roof:shape"": ""many""}"
way,378246375,,school,7.0736389,80.0222956,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""many""}"
way,378248192,,commercial,7.0792807,80.0257621,"{""building"": ""commercial"", ""building:age"": ""more_than_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""lean_to"", ""shop"": ""convenience""}"
way,378249249,Mathara bath kade,food,7.0780541,80.0239695,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Mathara bath kade"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,378254618,,food,7.073019,80.0154126,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""less than 1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378254696,,food,7.0732941,80.0179596,"{""amenity"": ""restaurant"", ""building"": ""industrial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,378254715,Guruge Hotel,food,7.0733753,80.0158756,"{""addr:housenumber"": ""121"", ""addr:street"": ""Gampaha - Miriswatta Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""3"", ""building:material"": ""plaster"", ""name"": ""Guruge Hotel"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,378254754,,food,7.0728464,80.0153792,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""lean_to""}"
way,378254824,,food,7.0728754,80.0155175,"{""addr:housenumber"": ""152"", ""addr:street"": ""Colombo - Kandy Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378262567,,commercial,7.0479429,79.9965978,"{""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,378269848,,religious,7.0478889,79.995012,"{""amenity"": ""place_of_worship"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378271198,,religious,7.077031,80.0423517,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,378271203,,religious,7.0769391,80.04259,"{""addr:street"": ""Kirindiwela road"", ""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378271209,,religious,7.0770974,80.0426856,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""more_than_30"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,378271967,,religious,7.0773521,80.0423451,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""1"", ""building:material"": ""cement_block"", ""religion"": ""buddhist"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,378271972,,religious,7.0771725,80.0422529,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""zinc"", ""roof:shape"": ""gabled""}"
way,378276568,,school,7.0487962,80.000572,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378276575,,school,7.0486864,80.000638,"{""amenity"": ""school"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378276611,,school,7.0485278,80.0006225,"{""amenity"": ""school"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378410212,,commercial,7.0447597,80.0297166,"{""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""supermarket""}"
way,378595803,,hospital,7.0389498,80.0232957,"{""amenity"": ""clinic"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378597709,,school,7.0380891,80.0255805,"{""amenity"": ""school"", ""building"": ""residential"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,378601901,Pagoda,religious,7.0358837,79.9907872,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""more_than_3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Pagoda"", ""religion"": ""buddhist"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,378602303,,commercial,7.037417,79.9914881,"{""building"": ""retail"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""supermarket""}"
way,379297374,,food,7.0321714,79.9858354,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,379310382,,food,7.0336637,79.9881687,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""3"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""hipped""}"
way,379310402,,food,7.0351531,79.9914826,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""zinc"", ""roof:shape"": ""hipped"", ""tourism"": ""hotel""}"
way,379310405,Sunflower Nursery & Daycare,school,7.0352459,79.9899966,"{""amenity"": ""school"", ""building"": ""commercial"", ""building:foundation_height"": ""1.5 to 3"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Sunflower Nursery & Daycare"", ""roof:material"": ""asbestos"", ""roof:shape"": ""hipped""}"
way,379310567,Shanti Jayakodi Fuel Mart,fuel_station,7.0350126,79.9910022,"{""addr:city"": ""Kirillawala"", ""addr:street"": ""Colombo - Kandy Road"", ""amenity"": ""fuel"", ""building"": ""commercial"", ""building:foundation_height"": ""less_than_1"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""fuel:diesel"": ""yes"", ""fuel:kerosene"": ""yes"", ""fuel:octane_92"": ""yes"", ""fuel:octane_95"": ""yes"", ""name"": ""Shanti Jayakodi Fuel Mart"", ""roof:material"": ""asbestos"", ""roof:shape"": ""lean_to""}"
way,380712557,,hospital,7.0832713,80.0360013,"{""amenity"": ""clinic"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,380712566,,hospital,7.0833225,80.0359228,"{""amenity"": ""clinic"", ""building"": ""commercial"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
way,380716924,Asela Hotel,food,7.082992,80.0357867,"{""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:age"": ""10_to_30"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Asela Hotel"", ""roof:material"": ""asbestos"", ""roof:shape"": ""2 faces (pitched)""}"
way,380725544,,religious,7.0772849,80.0423153,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,381194176,,religious,7.0478719,80.0031584,"{""amenity"": ""place_of_worship"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,381416999,,religious,7.0749103,80.0317089,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:age"": ""less_than_10"", ""building:foundation_height"": ""1 to 1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to""}"
way,382182840,,commercial,7.0196254,80.0176311,"{""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,382187808,,religious,7.0242624,80.0183448,"{""amenity"": ""place_of_worship"", ""building"": ""residential"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled""}"
way,382194341,,religious,7.0352841,80.0125714,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,382194358,,religious,7.035049,80.0127739,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,382194385,,religious,7.035285,80.0129322,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,382194494,,religious,7.0353336,80.012951,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,382194501,,religious,7.0349644,80.0129197,"{""amenity"": ""place_of_worship"", ""roof:shape"": ""hipped""}"
way,382194516,,religious,7.035131,80.0129227,"{""amenity"": ""place_of_worship"", ""building"": ""temple"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""religion"": ""buddhist"", ""roof:material"": ""tile"", ""roof:shape"": ""hipped""}"
way,382208443,,commercial,7.0178513,80.0238922,"{""building"": ""commercial"", ""building:foundation_height"": ""1.5_to_3"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""roof:material"": ""zink"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,382210787,Arpico Super Market,commercial,7.0301761,80.0292008,"{""building"": ""commercial"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Arpico Super Market"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to"", ""shop"": ""supermarket""}"
way,382210847,Cargills Food City,commercial,7.0343046,80.0269249,"{""building"": ""commercial"", ""building:age"": ""10_to_20"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""2"", ""building:material"": ""plaster"", ""name"": ""Cargills Food City"", ""roof:material"": ""concrete"", ""roof:shape"": ""lean_to"", ""shop"": ""supermarket""}"
way,382210964,,commercial,7.0332934,80.0276841,"{""building"": ""retail"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,382210973,,commercial,7.0337944,80.0271579,"{""building"": ""retail"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,382210994,,commercial,7.0338357,80.0272786,"{""building"": ""retail"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""roof:material"": ""tile"", ""roof:shape"": ""gabled"", ""shop"": ""convenience""}"
way,382211000,Jayamini pharmacy,hospital,7.0324316,80.0280037,"{""amenity"": ""pharmacy"", ""building"": ""commercial"", ""building:foundation_height"": ""1_to_1.5"", ""building:levels"": ""1"", ""building:material"": ""plaster"", ""name"": ""Jayamini pharmacy"", ""roof:material"": ""asbestos"", ""roof:shape"": ""gabled""}"
