Outlet_ID,total_poi_count_250m,bus_stop_count_250m,commercial_count_250m,food_count_250m,fuel_station_count_250m,hospital_count_250m,railway_station_count_250m,religious_count_250m,school_count_250m,tourism_count_250m,total_poi_count_500m,bus_stop_count_500m,commercial_count_500m,food_count_500m,fuel_station_count_500m,hospital_count_500m,railway_station_count_500m,religious_count_500m,school_count_500m,tourism_count_500m,total_poi_count_1000m,bus_stop_count_1000m,commercial_count_1000m,food_count_1000m,fuel_station_count_1000m,hospital_count_1000m,railway_station_count_1000m,religious_count_1000m,school_count_1000m,tourism_count_1000m,nearest_bus_stop_m,nearest_commercial_m,nearest_food_m,nearest_fuel_station_m,nearest_hospital_m,nearest_railway_station_m,nearest_religious_m,nearest_school_m,nearest_tourism_m,footfall_proxy_score,footfall_proxy_score_norm
OUT_09579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64926.42690762616,66953.5844562632,64824.16357925832,67091.36991894693,65016.43551502536,69314.64335484902,63984.15552175989,67745.30599119558,68818.2270617651,0.0,0.0
OUT_09580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57504.04726370892,59536.78749221082,57455.1591693847,60289.768620358795,57712.26801332963,61948.33591537844,56466.61938970773,60258.459119655854,62035.56526021604,0.0,0.0
OUT_09581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56984.44106177419,58702.59652665956,57145.014432950025,59615.08684223536,58549.836529438144,59692.74031734753,57273.766112202706,57169.73349908648,59284.90080174673,0.0,0.0
OUT_09582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61440.27194301681,63467.35166224687,61337.942355318504,63615.4417360466,61530.43197933327,65828.50027140489,60498.453463156206,64259.24223168622,65343.36523550275,0.0,0.0
OUT_09583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54340.66386668786,55797.05997192127,54389.66130857955,57381.737873259604,56045.24984710115,56450.14189893613,54421.5932141936,54700.364869867764,56388.33121158416,0.0,0.0
OUT_09584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75391.75280910471,75814.76113307077,75301.04816680629,75822.21604395592,75440.07057362654,79553.40162178053,75147.95384256709,76452.7124454601,77143.7498031981,0.0,0.0
OUT_09585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79959.82681000915,81842.34303067539,79871.01571479405,81850.71685027682,80033.33807954362,84340.17348362808,79098.76463997687,82831.06857045509,83556.96312180805,0.0,0.0
OUT_09586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70128.04737868308,71192.34768915972,69666.3833870994,72315.96281618283,71149.71308250271,70451.72887569928,69848.63352266997,70202.99274353887,71638.06068144787,0.0,0.0
OUT_09587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50789.22614330803,51095.55810098091,50691.126837022755,51102.910424372596,50903.83874566289,54950.67116016535,50697.622768385336,51692.9275057203,52392.643789790105,0.0,0.0
OUT_09588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70995.00137104368,72842.27031101035,70909.09475629451,72850.63740387793,71065.14770520484,75372.23683239138,70153.88645852957,73877.07946135681,74555.510270379,0.0,0.0
OUT_09589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71179.40411790308,71602.51041645234,71088.49896297467,71609.97085510913,71230.10886240403,75341.16086637748,70944.49955933016,72246.27854324435,72934.87064720671,0.0,0.0
OUT_09590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44019.2280044,43691.41253363655,44418.45292220571,44174.13174474866,43584.11894251655,48629.86390289324,43330.904104356814,43719.69297826038,45086.318374869334,0.0,0.0
OUT_09591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45105.81101844884,46447.106459819486,45653.21036104139,47084.89228091759,46349.99460785381,49937.70123048824,45324.55527355429,45119.19030644087,47046.923606448785,0.0,0.0
OUT_09592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63280.05038591382,65322.79641825705,63247.805186386635,66119.79278563356,63510.93498750516,67737.80603464528,62244.00102870845,66036.01328045165,67865.7927231372,0.0,0.0
OUT_09593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46999.64306326976,47066.12775087911,47810.72329603277,47619.17810290983,46960.5194870315,52114.280717739945,46701.15561988149,46786.79244411162,48372.531295133034,0.0,0.0
OUT_09594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69405.55301760088,71320.49117600368,69316.10384769052,71328.88314248802,69479.9931948663,73786.6563774063,68542.47837658615,72275.0457361483,73039.24652539748,0.0,0.0
OUT_09595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68071.53541359743,67319.82797787237,66702.0025021876,67572.9092406917,66255.26843229636,66238.48978162456,65831.94130770394,65797.50765527607,67589.19341210007,0.0,0.0
OUT_09596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69641.15992035563,70852.68432755144,69416.41725281006,72130.71000904744,70937.74307898944,70530.97513277235,69510.76714863812,69856.59791946149,71448.11031528369,0.0,0.0
OUT_09597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77303.2725434023,79055.83889004834,77221.87580780154,79064.16518311056,77367.89809496338,81674.32898065957,76489.38048808668,80200.3473332549,80760.04383712511,0.0,0.0
OUT_09598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75289.5165895284,74714.11824422472,74026.69247174871,74864.2061757662,73629.60248291996,73633.28248614147,73208.82391815518,73173.83483161886,74982.55875113163,0.0,0.0
OUT_09599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49813.25207438302,50734.10649160251,49161.09556225582,51793.39091207788,50632.28979286388,50016.86249672965,49390.41947904879,49750.47971749016,51116.257865348125,0.0,0.0
OUT_09600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58011.91228366953,58793.19779353854,58598.82551087885,59399.54590347249,58690.19448913584,62449.482154661084,58178.588901478426,57971.748931755035,59781.82320225926,0.0,0.0
OUT_09601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48771.7726688522,48270.511403360084,48802.81150930043,48649.778654202375,48161.34557859977,53012.71260090106,47915.32944887936,48463.839090637106,49624.54228322651,0.0,0.0
OUT_09602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65268.44271126087,64975.069467341695,65306.57889034982,65280.017846111215,64865.01078723177,69541.39230003192,64622.499961305315,65051.813159068326,66304.2304416791,0.0,0.0
OUT_09603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44429.74696334429,45493.58571106068,45090.728099892425,46123.071757682876,45394.77280271528,49744.889901936935,44594.59464951612,44387.97480732771,46239.0839759613,0.0,0.0
OUT_09604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58697.211654044855,60416.79588392893,58620.182910304815,60425.126516620396,58756.946740054205,63061.80861525471,57915.50077200883,61609.05075652535,62122.27545972211,0.0,0.0
OUT_09605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49644.231570613636,50696.35448765379,50230.09143736446,51319.70980487186,50596.37966197002,54405.22871008026,49830.64317635814,49624.39347164247,51488.04362999817,0.0,0.0
OUT_09606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77966.84276389483,77417.68763377426,76796.39330362182,77383.6671748229,76246.03879266001,76334.91958133825,75829.65853872581,75793.71146843277,77689.25986432338,0.0,0.0
OUT_09607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69253.79876895825,69406.26002886097,69149.83177208506,69416.20861594008,69291.04739313881,73409.17817764658,68996.90435813821,69852.96482150131,70604.00501022676,0.0,0.0
OUT_09608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47025.2890635463,48823.1289784619,46946.530122677825,48831.50531392103,47087.46129878934,51393.34521110317,46237.27039233741,49932.683702184164,50538.85411527516,0.0,0.0
OUT_09609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70823.62690974654,71646.82183008561,70812.89967682035,71654.63345746338,70844.12774568598,75054.30826745699,70366.92404791372,72520.04809754953,73129.84338106863,0.0,0.0
OUT_09610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64653.66313750372,64473.79218923248,63505.22905847967,65220.85687827599,63769.097234690664,63402.5895356379,63330.058643770426,63299.325524762426,64728.44466208074,0.0,0.0
OUT_09611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53252.46315125107,54649.26263373924,53196.27307653423,54657.45770835481,53291.42733464864,57576.039893356065,52596.3532920944,55845.85160872154,56325.79981605025,0.0,0.0
OUT_09612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71350.58079962966,73350.16439645163,71236.48582607762,73713.94288083693,71454.85710353081,75735.48819951231,70333.65927229654,74114.10788484362,75449.87113242385,0.0,0.0
OUT_09613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53204.489024360766,54493.34892570225,53134.79552926337,55911.9394232917,54692.059054911384,54702.39702901125,53154.1109686841,53493.41559600278,55094.34518146693,0.0,0.0
OUT_09614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45053.14325796008,45837.660774854754,45036.97810620731,45845.50962579533,45069.2101912017,49258.90475157788,44662.4805462081,46760.742104183475,47347.033097269756,0.0,0.0
OUT_09615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71339.96678065162,73198.97384863556,71253.37072310231,73207.34491891168,71410.93724400224,75718.00813134115,70494.4352083593,74219.60446689923,74913.08565876106,0.0,0.0
OUT_09616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55581.1238155969,57644.54229466792,55587.36492447647,58613.812184835915,55866.91015513215,60066.4428354398,54548.58616034215,58338.649064156736,60359.97108412137,0.0,0.0
OUT_09617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68986.8600116861,68725.59660043886,68873.33295486643,68941.22457257337,68613.93825296884,73120.01947326375,68378.27888735893,69007.5181543121,70016.65322829438,0.0,0.0
OUT_09618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58127.350678416355,59461.09739768631,58120.39061685022,60904.34816999938,59682.07355740504,59684.76766467722,58122.968383038264,58460.06338487891,60060.13225772269,0.0,0.0
OUT_09619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68883.03541802787,70896.2753918962,68774.52166566283,71151.2027206545,68980.5584145317,73270.71944569163,67901.07013310851,71673.57968211586,72883.01453980878,0.0,0.0
OUT_09620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65951.34215132301,66419.83658578797,65862.41529398513,66427.36014600207,65987.32806640376,70111.88911077364,65682.65827099091,67105.79100469015,67779.68923643426,0.0,0.0
OUT_09621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283.9890057767,72913.04965359275,72098.16556501562,73331.16477522092,71964.32262116582,71835.75094190783,71537.30548267082,71503.72072488304,73176.08034712345,0.0,0.0
OUT_09622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45295.6242592301,44416.26101496783,44311.925908281526,44947.24285972318,43318.28481380765,43329.25153116229,42887.73250913161,42854.890784395386,44696.12327710417,0.0,0.0
OUT_09623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52269.715991376164,51342.38014181197,50869.173542182965,52018.137573193075,50409.51850280673,50261.26487241387,49975.4615107179,49943.47958012695,51611.75251315103,0.0,0.0
OUT_09624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74996.71607397438,75598.18106278763,74939.52471342515,75605.81901033569,75009.78642787378,79176.08945875072,74622.8249877909,76351.19091488984,77003.71431104963,0.0,0.0
OUT_09625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70416.49663907461,70225.93919138756,70545.99457816606,70531.17027152087,70116.00676109828,74783.10725895285,69872.94161562365,70230.08895863788,71556.78716061314,0.0,0.0
OUT_09626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53963.80124665613,55474.029323426534,53899.291059262076,55482.2778077561,54008.69855428985,58302.614148722234,53263.721312430804,56722.825281594385,57161.93552622164,0.0,0.0
OUT_09627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54275.293426225624,55146.5788380767,54264.95885290357,55154.45809871672,54295.84195033055,58508.228584236815,53826.34245164785,56080.9979915692,56665.62970030282,0.0,0.0
OUT_09628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58769.86485746536,60128.321024474666,58802.16184771563,61594.4499074835,60368.82022490383,60408.51845800551,58791.02207640805,59126.59558239163,60726.00658734991,0.0,0.0
OUT_09629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74612.85259958201,75799.69731165204,74569.67912271393,75807.74359505055,74646.36391113157,78913.55764088599,74008.10985000475,76850.11770418458,77394.23922567979,0.0,0.0
OUT_09630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77584.8735464221,78924.14545113758,77527.76225554213,78932.27668147683,77623.93228334295,81908.05101353019,76917.06922713299,80046.4287588912,80562.615504192,0.0,0.0
OUT_09631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53735.54123267509,53434.97682278993,53619.109389599085,53646.92719125039,53322.8355220837,57859.12178366201,53089.46927449606,53924.04968922321,54718.68212636173,0.0,0.0
OUT_09632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64677.645146718336,66116.61130385463,64615.07953599718,66124.80969498596,64719.95440159175,69010.64910229105,63986.456725710326,67307.98816013188,67793.44372709404,0.0,0.0
OUT_09633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55831.42410310128,57831.65620505451,55739.33734282251,57840.086318886955,55909.33748501374,60215.02351885696,54955.4294978522,58692.2347794794,59559.08389732653,0.0,0.0
OUT_09634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55441.71418826034,57434.89805323417,55324.96108656172,57891.74005921998,55549.545929600645,59824.498130143016,54412.11146919127,58194.281817168514,59632.28507626414,0.0,0.0
OUT_09635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58748.19920338135,58359.81124779583,58630.600072808404,58624.46397959044,58248.803522483235,62867.149808569244,58010.364695636905,58661.281198884164,59668.981983793434,0.0,0.0
OUT_09636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56919.61594216597,58317.238129171354,56862.12050126334,58325.42709217456,56959.04468064206,61244.705170124165,56256.106246596195,59504.94887680684,59991.7359583847,0.0,0.0
OUT_09637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50749.3233832784,51041.98542881396,50650.55966693689,51049.320153279274,50869.402624126385,54910.35265245343,50642.94903915516,51629.20351229084,52332.15832263138,0.0,0.0
OUT_09638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64965.96307430782,65918.102262027,64945.38874749488,65926.01319800981,64990.494471015394,69221.43313597671,64466.094093956,66867.40787603808,67448.55252350264,0.0,0.0
OUT_09639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61356.503464250076,62190.79172635192,60619.497582420474,63066.05148971244,62063.04275829626,61141.80399539977,60895.38379463859,61258.691376978895,62419.557089784284,0.0,0.0
OUT_09640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52710.232881648626,53974.271027608105,52666.02179869886,53982.39673826298,52744.42070240691,57015.003944333854,52108.160078364774,55107.60325546744,55615.53013857137,0.0,0.0
OUT_09641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56859.370530668115,57905.55517028758,57361.10200887695,58522.33462945226,57804.388129414874,60991.398595234954,57070.29760307807,56864.491485160645,58743.53039857121,0.0,0.0
OUT_09642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.15286326165,56154.79690016156,55173.536470253595,56162.73495299322,55216.025783890385,59444.8586680256,54704.93183903316,57132.29320388557,57701.119152367755,0.0,0.0
OUT_09643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53491.96324616394,53519.322070330905,53382.90545168633,53567.60509324141,53404.35132564968,57637.661450969266,53143.91179705698,53970.70441855837,54728.876276570685,0.0,0.0
OUT_09644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45577.03998533232,45851.588997234976,45476.833814588244,45858.916442458016,45711.181664784905,49736.933984976175,45452.181362624404,46441.691844503715,47142.17691316058,0.0,0.0
OUT_09645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55045.771785656594,56411.3672270252,54991.731660351354,56419.54288343725,55083.84977823959,59366.01978393212,54398.4961967478,57588.05668594986,58078.978676666906,0.0,0.0
OUT_09646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61688.54043289874,62426.04139377422,62256.65449983262,63028.04060720068,62322.31957147907,65931.22805345821,61857.68923489759,61650.85310010619,63456.0177546377,0.0,0.0
OUT_09647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44904.181891540706,46341.89052620479,45419.15046960409,46982.98889908674,46245.48272043575,49618.83127533514,45139.52368782537,44934.58403483837,46887.33393629626,0.0,0.0
OUT_09648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72932.49266439394,73961.71272681236,73308.82031612495,74567.88412508015,73858.72709821563,76086.41804760399,73179.12943373136,72973.99197083218,74874.28944313248,0.0,0.0
OUT_09649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75434.94724515526,76693.68009064675,75385.30753635686,76701.76791675841,75471.03886017691,79746.67576976388,74801.00561954899,77778.80982616275,78309.48214199995,0.0,0.0
OUT_09650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72850.76886000289,73558.14437418265,72119.19289616279,74387.0692657726,73178.60097305576,72500.72286908497,72403.34469435242,72700.95123552535,73795.79665369356,0.0,0.0
OUT_09651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54942.0165423796,54831.61346773704,55434.09082755009,55259.809263274095,54723.704266446555,59641.8053528038,54472.70266881188,54728.800025152785,56209.77815542152,0.0,0.0
OUT_09652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200.546896720705,53003.72641194603,51120.42257332436,53012.09821925547,51264.208229392214,55570.493770953806,50401.926603604945,54103.275659374056,54718.354853541045,0.0,0.0
OUT_09653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54360.208752632665,54626.812321394966,54260.52561723655,54634.10328466894,54486.56846379468,58520.55529399194,54225.050423348046,55184.737965640335,55897.899403696014,0.0,0.0
OUT_09654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54028.4956859735,53414.659971383255,53269.982992949044,53443.72568499421,52136.933969521684,52326.039086376244,51718.51640730438,51682.95795035516,53697.455195702794,0.0,0.0
OUT_09655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52196.48202669111,51611.94911224213,51542.29257235705,51611.65772886692,50302.664827316024,50522.379363680164,49884.889577095506,49849.18460618574,51896.78060442025,0.0,0.0
OUT_09656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70548.85165962297,70854.20778390093,70452.12314247488,70861.51866796412,70646.82285720254,74710.9628441574,70435.76416588956,71410.0425573317,72126.79153595108,0.0,0.0
OUT_09657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70957.2560319789,72951.1843357189,70845.95313910404,73421.52477707223,71075.74902688102,75345.5426883268,69916.71837780971,73702.57224620674,75161.04677632687,0.0,0.0
OUT_09658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76752.90132689697,76838.43107439282,75773.6086520147,77578.5749292535,76079.71016113041,75767.63072396355,75645.52971612124,75613.63293625625,77092.31841087501,0.0,0.0
OUT_09659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75906.0795782449,76412.65595354802,75819.59809859448,76420.21207600326,75920.65581401833,80064.30470097106,75575.59440683902,77112.79545293591,77783.3318906004,0.0,0.0
OUT_09660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57070.42625384229,59134.76513268014,57078.24418957964,60104.507679812596,57358.20523817013,61556.88975859562,56038.09521521223,59827.97263037433,61850.69392261254,0.0,0.0
OUT_09661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43351.56737308821,44534.58342505736,43987.511074399736,45169.31418616468,44436.824253986866,48628.26290642321,43532.51711416893,43326.29218388529,45205.782937259355,0.0,0.0
OUT_09662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75217.59501599884,76470.73402910658,75168.48685032099,76478.81885016836,75253.47590661352,79528.46409469553,74586.08389662021,77553.38440363052,78085.00607421159,0.0,0.0
OUT_09663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76467.91776664922,77444.8417238199,76442.74485187755,77452.75192666835,76494.18956049411,80732.35059815896,75944.01152248576,78386.99119578657,78972.33387946754,0.0,0.0
OUT_09664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70001.47525780775,70328.64033414939,69905.77970541915,70335.98053505241,70091.13128448601,74163.88755557039,69867.40029641295,70901.79242024512,71612.98447378194,0.0,0.0
OUT_09665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64631.51480728326,65305.65198609435,63845.141652109305,66152.48313266477,65044.236577970805,64251.22263290421,64142.59703746113,64507.580721457365,65540.16083651733,0.0,0.0
OUT_09666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56835.165390997834,57937.268027297,56803.79454618169,57945.290728050786,56864.14214989382,61115.287334261186,56289.25779896672,58979.787258102144,59524.240282819104,0.0,0.0
OUT_09667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43599.33777856359,43674.22552165569,43489.520404465686,43681.28849331334,43570.56076646785,47743.38835668009,43259.887878210386,44121.293542840496,44865.4884762022,0.0,0.0
OUT_09668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59168.349123566186,60626.525562747374,59494.460038356825,61255.87931749272,60527.75836840884,62501.49376637482,59460.49693056279,59256.75958252025,61249.67859594235,0.0,0.0
OUT_09669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59251.315089348136,61275.71902174625,59147.70391920905,61455.621736025336,59343.077200100524,63639.64289113715,58302.10267697162,62065.00689466264,63185.42186066396,0.0,0.0
OUT_09670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67356.2983800213,68032.88159150971,67900.36914575109,68593.71375330667,67928.20172850334,71340.82608752929,67528.25591608742,67321.41451551102,69119.32043275304,0.0,0.0
